"species","genetic_diversity","sd","seq_count","variation"
"Chlorurus microrhinos",0.0025680224731367,0.00169228187258621,8,0.658982501239243
"Chlorurus sordidus",0.00868595133122694,0.00652670926945961,37,0.751409836478749
"Chlorurus spilurus",0.00144838394490758,0.00105606605132078,13,0.729134049734422
"Chlorurus strongylocephalus",0.00396202642639782,0.00200911560323229,5,0.507092933516581
"Choerodon anchorago",0.00607586071339377,0.0046078974932514,19,0.758394194767112
"Choerodon azurio",0.00448914455868666,0.00319852475077945,13,0.712502061131041
"Choerodon cauteroma",0.00346524297912862,0.00195691060404364,6,0.564725364377112
"Choerodon cephalotes",0.00736598804925678,0.00484567088910845,10,0.657843979206208
"Choerodon cyanodus",0.00248126526637578,0.00245093107790374,7,0.987774709587441
"Choerodon frenatus",0.000785544887541218,0.000909391560102089,8,1.15765702829346
"Choerodon gomoni",0.000925219069995263,0.000967197571541989,16,1.04537141841115
"Choerodon gymnogenys",0.00288603829771754,0.00186126489905193,12,0.644920374245878
"Choerodon monostigma",0.00255623721881391,0.00137996228656816,6,0.539841246505462
"Choerodon oligacanthus",0.00222590867333269,0.00158552938817626,7,0.71230657716175
"Choerodon robustus",0.0237484268155412,0.03445191036803,13,1.45070284594533
"Choerodon schoenleinii",0.00709136162621934,0.00398639872102036,12,0.562148559210574
"Choerodon venustus",0.00281751184289205,0.00128757643649686,7,0.456990603161128
"Choerodon zamboangae",0.00293430419348437,0.00158429905250327,13,0.53992324859202
"Choeroichthys brachysoma",0.042643674161096,0.0496269550855761,4,1.16375889418203
"Chriodorus atherinoides",0.00147348615564253,0.00148346524905792,9,1.00677243785236
"Chromis abrupta",0.00334129221030707,0.00115055198678467,12,0.344343419960547
"Chromis alpha",0.00102367287702732,0.0012540270075421,4,1.22502709184179
"Chromis alta",0.00967262424642652,0.00833810592484241,5,0.862031410754209
"Chromis amboinensis",0.00501892814185266,0.00192566758486983,9,0.383681043131851
"Chromis analis",0.00950350920578459,0.00825426383457689,4,0.868549043920817
"Chromis atrilobata",0.0039549049823967,0.00159542548009184,7,0.403404250466974
"Chromis atripes",0.0325445220438668,0.0405974653695142,6,1.24744389592795
"Chromis chromis",0.00130852907963495,0.00125755176302136,5,0.961042274560831
"Chromis crusma",0.00136983198709919,0.00136192678909627,9,0.994229074749773
"Chromis cyanea",0.0140563756074662,0.0103487585799116,72,0.73623235952906
"Chromis dimidiata",0.0107056510069926,0.00780341460771044,32,0.728906126550686
"Chromis enchrysura",0.00594455869932321,0.00312446712629172,9,0.525601189983614
"Chromis fatuhivae",0.00623809012087385,0.0026534064499791,21,0.425355581366209
"Chromis flavapicis",0.00249798872244133,0.00130716896092959,6,0.523288575799522
"Chromis fumea",0.0164964884455656,0.0169272405168556,9,1.02611174327866
"Chromis insolata",0.00602720572793662,0.00490330102634589,9,0.813528067180229
"Chromis multilineata",0.015936435403006,0.00793419382300132,78,0.497865025795214
"Chromis pembae",0.00129449838187702,0.00112106848386335,4,0.866025403784439
"Chromis punctipinnis",0.00169022872846954,0.00145058825914153,13,0.858220094540103
"Chrysichthys ornatus",0.0136104114973674,0.0104694899841991,5,0.769226557641121
"Chrysiptera unimaculata",0.0208208811438577,0.0204298155275258,16,0.981217624094299
"Chrysoblephus anglicus",0.000934859974625155,0.00095687035042849,9,1.02354403482956
"Chrysoblephus cristiceps",0.0223821605486618,0.0422260506134678,6,1.88659403642748
"Chrysoblephus gibbiceps",0.00401425382105444,0.00243413183118457,5,0.606372177667926
"Chrysoblephus laticeps",0.000595825490279154,0.000778800698341298,7,1.30709530063311
"Chrysoblephus lophus",0.00637861262761228,0.00375850346580385,9,0.589235259331115
"Chrysoblephus puniceus",0.0010630373473211,0.00104955242128504,12,0.987314720343516
"Chrysochir aureus",0.0110748850663105,0.0082529197688784,35,0.745192362671426
"Chrysomallon squamiferum",0.00805807109980276,0.00341305614945482,57,0.423557462720621
"Chtenopteryx sicula",0.0728014929416486,0.038139166970938,7,0.523878912778713
"Ciliata mustela",0.00301769018408913,0.00218554242066569,13,0.724243473431777
"Cirrhigaleus australis",0.000932719161703267,0.000802838845153988,5,0.860750886352435
"Cirrhilabrus cyanopleura",0.00262866202504532,0.00192600487949312,12,0.73269399456551
"Cirrhilabrus exquisitus",0.044578224183619,0.0447667300289651,9,1.00422865308788
"Cirrhilabrus flavidorsalis",0.00076805036334029,0.000841358342114683,4,1.09544683821979
"Cirrhilabrus lubbocki",0.00369098895680972,0.00189385891345587,7,0.513103381130898
"Cirrhilabrus punctatus",0.0353783231083845,0.0455330975058715,6,1.28703379655325
"Cirrhilabrus rubrimarginatus",0.00116299874753981,0.000906831943671198,4,0.779735958950511
"Cirrhilabrus rubriventralis",0.0217613842999463,0.0131958139079747,4,0.606386695170273
"Cirrhilabrus scottorum",0.00766541388230188,0.0074307858289694,19,0.969391339210764
"Cirrhitichthys aprinus",0.0347528104669989,0.0306138117547163,6,0.880901755666265
"Cirrhitichthys falco",0.00764078511075957,0.00447565161683455,11,0.585758080086829
"Cirrhitichthys oxycephalus",0.00834520284141503,0.00446086059028211,36,0.534541900904318
"Cirrhitops fasciatus",0.0440864475314739,0.0356067217875186,5,0.807656860129147
"Cirrhitus pinnulatus",0.00178998915221453,0.00161388274944309,17,0.901615938535961
"Cirripectes castaneus",0.0500609648342769,0.0453188131831091,16,0.905272467942511
"Cirripectes filamentosus",0.0068339270515122,0.00330770415790667,6,0.484012213325389
"Cirripectes fuscoguttatus",0.00614087222155439,0.0026131810989497,5,0.42553907729548
"Cirripectes quagga",0.00415968668961177,0.00210240631812708,14,0.50542420018737
"Cirripectes stigmaticus",0.0274053267487837,0.02366337685016,15,0.863459029957022
"Cirripectes vanderbilti",0.00501342478734686,0.00220857894518243,47,0.440532976730109
"Cirripectes variolosus",0.00867444357409278,0.00490168703533393,38,0.565072213965791
"Cistopus chinensis",0.00843416522066559,0.0054752458176583,7,0.649174598126525
"Cistopus indicus",0.0287445452129763,0.0189702466441173,7,0.659959881207424
"Cistopus taiwanicus",0.0160954407366591,0.01424560567297,7,0.885070866094653
"Citharichthys arctifrons",0.00496935949410483,0.0024885840659101,15,0.50078567848881
"Citharichthys platophrys",0.00520127121465999,0.00213939448731398,8,0.411321463353807
"Citharichthys spilopterus",0.0157300420900279,0.0106321494084517,15,0.675913601985335
"Citharus linguatula",0.0110966710200898,0.0118061367611874,26,1.06393500715784
"Cladocora caespitosa",0.000853841142567904,0.000945847188108289,4,1.10775546053412
"Clarias buthupogon",0.0224177477343142,0.0273072566403764,10,1.21810883787304
"Clarias gabonensis",0.0160924613200463,0.0175830860394154,12,1.09262875887806
"Clepticus parrae",0.00286639474050095,0.00169790681349401,18,0.592349263520233
"Clupea harengus",0.00378382819166488,0.00198136531405436,121,0.523640401649041
"Clupea pallasii",0.00719318211688658,0.00723303980289315,33,1.00554103668709
"Cnidoglanis macrocephalus",0.0216765013503177,0.0162326678770076,4,0.748860141895996
"Coccorella atlantica",0.0354031831040885,0.0280530531307114,8,0.792387877898803
"Cociella crocodila",0.00206885363357693,0.00134683672759142,11,0.651006289537658
"Coelorinchus caelorhincus",0.0184282858022859,0.0168188670913504,8,0.912665848131361
"Coilia dussumieri",0.00773210033173225,0.00610659119169098,20,0.789771333751291
"Coilia mystus",0.0298469005132164,0.0259762368803204,22,0.870316060752035
"Coilia nasus",0.00794957144786164,0.0118555726026913,66,1.49134738651608
"Collichthys lucidus",0.0136580926038517,0.0139134977726504,85,1.01869991485683
"Collichthys niveatus",0.0010288082177657,0.00154321416422939,9,1.50000178612573
"Cologrammus flavescens",0.00213558815748453,0.00165754497953436,5,0.776153854255657
"Colomesus psittacus",0.00324340036570252,0.00184539511259084,12,0.568969262045181
"Conger cinereus",0.0331566496792396,0.0373949762095674,18,1.1278273459873
"Conger conger",0.00361311489953226,0.0050060989410734,16,1.38553549507143
"Conger myriaster",0.00134342213090404,0.00124127877961164,21,0.923967791699499
"Conger oceanicus",0.00416797943947746,0.00236638225393079,13,0.567752861618593
"Conger verreauxi",0.0135333632233893,0.0124961149467703,6,0.923356207950852
"Conger wilsoni",0.039691434936171,0.0442679796266649,6,1.11530307981693
"Congiopodus spinifer",0.00230414746543779,0.000841355695092421,5,0.365148371670111
"Congriscus maldivensis",0.00486690601829992,0.00267846389776208,12,0.550342227215989
"Congriscus megastomus",0.00457607490050238,0.00174603363571329,7,0.381557049147426
"Conodon nobilis",0.00606027275237044,0.00389571512984268,21,0.642828349321223
"Conodon serrifer",0.00386847195357834,0.00203886373963145,5,0.52704627669473
"Contusus brevicaudus",0.00304864052442524,0.00198862422524656,6,0.652298691601719
"Conus abbreviatus",0.00883020772012446,0.00357299787297427,23,0.404633501976543
"Conus achatinus",0.0031396996682551,0.00159725459257552,5,0.508728464930915
"Conus acutangulus",0.00972382593750504,0.00616740375464719,15,0.634256906107231
"Conus alisi",0.00395977023000608,0.00313124423474233,10,0.790764123386401
"Conus andremenezi",0.0337633840240487,0.021194801608957,5,0.627745180810684
"Conus arenatus",0.039937825869344,0.0436240636864934,6,1.09229941132021
"Conus ateralbus",0.0103135313531353,0.00614672624824725,5,0.595986577030054
"Conus bandanus",0.0185618837571354,0.00520253484854737,5,0.280280542460969
"Conus betulinus",0.0079327068835794,0.002400668004563,6,0.302629107541128
"Conus biliosus",0.0182499739125549,0.0042118445733746,4,0.230786333917831
"Conus boholensis",0.0147387522552308,0.00741311654737073,8,0.502967715244674
"Conus boucheti",0.0121369253366485,0.00384489074025881,8,0.316792814787186
"Conus bruuni",0.00119487609339607,0.00108216512176809,7,0.905671414591929
"Conus californicus",0.00837522811973898,0.0070477413036772,50,0.841498428808987
"Conus capitanellus",0.00345904902801714,0.00340702315715869,8,0.984959487293454
"Conus chaldaeus",0.00527075296409336,0.00223588772880129,43,0.424206511675489
"Conus circumcisus",0.00453810218647845,0.00199511578506564,6,0.439636593246007
"Conus consors",0.0239283304473656,0.0207360637218608,5,0.866590494789148
"Conus coronatus",0.0147235506158524,0.0194157719994192,31,1.31868816877058
"Conus crotchii",0.0021686969361388,0.000828663740626506,8,0.382102140145907
"Conus cuneolus",0.00272240679217423,0.000732489288777572,8,0.269059455362501
"Conus ebraeus",0.00741574453946289,0.00400899231796737,127,0.540605504495674
"Conus eburneus",0.016939555381076,0.00803972291719012,8,0.474612393083923
"Conus ermineus",0.0102700270450438,0.00232141109594684,10,0.226037486149283
"Conus excelsus",0.00133430160487103,0.00151707693203144,4,1.13698201852802
"Conus flavidus",0.0443537271556578,0.0433380230225961,26,0.977099914749057
"Conus floridulus",0.00101317122593718,0.000877432020045024,4,0.866025403784439
"Conus frigidus",0.0342669827160739,0.0349592114364016,22,1.02020104092804
"Conus fuscoflavus",0.00155038759689922,0.000694423578664819,5,0.447903208238808
"Conus generalis",0.00182648824968493,0.000963463064499057,5,0.527494805764699
"Conus hybridus",0.00363291502593203,0.00236019611134294,7,0.649670056826455
"Conus ichinoseana",0.0050788229631632,0.00291297191438541,5,0.57355256040883
"Conus imperialis",0.0173102320862392,0.0263869816480685,20,1.52435747346478
"Conus ione",0.00125375101460789,0.00150592509240553,7,1.20113569190331
"Conus jourdani",0.00340800944408455,0.00247014747766206,7,0.724806523629101
"Conus judaeus",0.00582724487436076,0.00282618395991802,6,0.484994885379353
"Conus kanakinus",0.0191656816945273,0.0198940397544448,4,1.03800324306364
"Conus kimioi",0.0124556349102753,0.00836771768574359,4,0.671801778554109
"Conus lischkeanus",0.0105584602626857,0.00594043436900317,9,0.56262316864487
"Conus litoglyphus",0.0409989404239851,0.026027191446787,6,0.634825953491243
"Conus litteratus",0.00735553043220402,0.00177366053343878,4,0.241132920295364
"Conus lividus",0.00582557287141375,0.00678595496500993,31,1.16485624929847
"Conus longurionis",0.0086025448957967,0.0199276039273421,15,2.31647775963121
"Conus luciae",0.00608829416561643,0.00254749309183163,4,0.418424770967633
"Conus magus",0.0182968704805211,0.00689558011889564,4,0.376872106420423
"Conus maioensis",0.00129198966408269,0.000577795343023201,4,0.447213595499958
"Conus marmoreus",0.0182571601551882,0.0155709308731194,4,0.852867080135383
"Conus memiae",0.00516717325227964,0.00280229314811334,6,0.54232614454664
"Conus mercator",0.0188033365709434,0.0166508950180944,9,0.885528744075391
"Conus miles",0.00861956982937564,0.00741835523630234,7,0.860641004498909
"Conus miliaris",0.0107203305016976,0.00934632798557739,120,0.871832074962367
"Conus muriculatus",0.00307566438822058,0.00125416433585833,5,0.40777021727781
"Conus namocanus",0.00610951630455177,0.00214790249091108,5,0.35156670083863
"Conus nux",0.016960206893948,0.00663309331566,6,0.391097429243445
"Conus ochroleucus",0.00531914893617021,0.00478180325913443,4,0.898979012717273
"Conus orbignyi",0.0486005444796791,0.0389110158388223,11,0.800629216306246
"Conus parvatus",0.0556109643165328,0.0442553877111301,5,0.795803278274988
"Conus pennaceus",0.0380565111003825,0.0174063295850371,8,0.457381117757329
"Conus plinthis",0.00234139746409019,0.00180633926949033,8,0.771479126117626
"Conus praecellens",0.0113981762917933,0.00478180325913443,4,0.419523539268061
"Conus pseudonivifer",0.00697822970594134,0.00348401119957483,11,0.499268632072761
"Conus pulicarius",0.00750858724392715,0.00397077087538396,6,0.528830623709603
"Conus quercinus",0.0151214365274902,0.0150333329170475,12,0.99417359519497
"Conus rattus",0.0304885308928699,0.0147838592330556,8,0.484899035804738
"Conus rolani",0.0127659574468085,0.00745214814526172,5,0.583751604712168
"Conus sanderi",0.0323491098567086,0.0210536674276721,7,0.650826793099715
"Conus sanguinolentus",0.00639599704783348,0.00576639364757306,34,0.901562900115209
"Conus sazanka",0.00570235375271283,0.00279954895387864,4,0.490946208405045
"Conus sponsalis",0.0148313755985925,0.00598034577506015,15,0.403222596265964
"Conus striatellus",0.00455927051671732,0.00288353586033591,4,0.632455532033676
"Conus striatus",0.0130000356014289,0.00812682562429433,5,0.625138720650972
"Conus sulcatus",0.0615951127437879,0.0293945852977388,14,0.477222688429991
"Conus tabidus",0.0115193515704154,0.00169291354669409,4,0.146962573053323
"Conus teramachii",0.0162573579229368,0.011671899551528,7,0.717945659242734
"Conus terebra",0.0149107606197643,0.00479793677533529,5,0.321776795811182
"Conus tessulatus",0.0412798430866379,0.0341983429645944,15,0.828451379837349
"Conus textile",0.0304673036010387,0.0162246947055432,25,0.532528080528598
"Conus tinianus",0.00348260669107484,0.00186619878521605,4,0.535862631286705
"Conus traillii",0.0147633521493704,0.00480932465622775,8,0.325761020096839
"Conus tribblei",0.00407710956723115,0.00193947629170312,8,0.475698840004504
"Conus trochulus",0.00309664240127054,0.00367287173616118,8,1.18608197532083
"Conus vaubani",0.00365487534264456,0.00228516609027039,6,0.62523776491291
"Conus venulatus",0.00910265445149166,0.00753095922299893,17,0.827336604188553
"Conus vexillum",0.00890117918440065,0.0054712408788034,7,0.614664727611794
"Conus villepinii",0.0258358662613982,0.0229017681357564,9,0.886433143136924
"Cookeolus japonicus",0.0083202846361185,0.00580097261318136,23,0.697208432990289
"Coptodon guineensis",0.0482493262507878,0.0372810131946652,14,0.77267427530258
"Coptodon zillii",0.00747274561607208,0.00821988466600973,51,1.09998186587949
"Coradion altivelis",0.0171648155441909,0.0106453305809458,8,0.620183220352083
"Coradion chrysozonus",0.0331580484954718,0.0398373921068073,7,1.2014395875031
"Coris atlantica",0.000383435582822086,0.000766871165644172,5,2
"Coris aygula",0.00250065760283955,0.00261749057896984,17,1.04672090093327
"Coris batuensis",0.00409569806457652,0.0040590722340072,9,0.991057487639019
"Coris caudimacula",0.00457145373365948,0.00316477939352005,19,0.692291681794321
"Coris cuvieri",0.00430528728749496,0.00454858753990711,6,1.05651196683641
"Coris dorsomacula",0.00184389834558374,0.00109370954277625,6,0.593150671996512
